,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
253,253,34.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.520251327653
254,254,20.0,4.7,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,25,20002.520251327653
255,255,29.0,4.8,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.520251327653
256,256,22.0,4.9,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,21,20002.520251327653
257,257,35.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,53,20002.520251327653
258,258,32.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,42,20002.520251320853
259,259,28.0,4.9,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20,20002.520251320853
260,260,30.0,4.7,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,29,20002.520251320853
261,261,22.0,4.7,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,15,20002.520251320853
262,262,36.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.520251320853
263,263,23.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.520251320853
264,264,22.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,,19,20002.520251320853
265,265,29.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15,20002.520251320853
266,266,34.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,3.0,Yes,Urban,50,20002.520251320853
267,267,38.0,4.1,Stormy,High,0,Buffet,motorcycle,1.0,Yes,Metropolitian,41,20002.520251320853
268,268,35.0,5.0,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.520251320853
269,269,38.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.520251320853
270,270,32.0,4.3,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,35,20002.520251320853
271,271,20.0,4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.520251320853
272,272,25.0,4.9,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,43,20002.520251320853
273,273,29.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,,12,20002.520251320853
274,274,32.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,20002.520251320722
275,275,39.0,4.1,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,39,20002.520251320722
276,276,31.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,47,20002.520251320722
277,277,37.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,26,20002.520251320722
278,278,36.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20002.520251320722
279,279,37.0,3.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,42,20002.520251320722
280,280,,,Stormy,Jam,2,Meal,scooter,0.0,No,Urban,12,20002.520251320722
281,281,38.0,4.9,Cloudy,High,2,Snack,scooter,,No,Metropolitian,25,20002.520251320722
282,282,37.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.520251320722
283,283,21.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,,21,20002.520251320722
284,284,35.0,4.9,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,18,20002.520251320722
285,285,22.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,22,20002.520251320722
286,286,28.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.520251320722
287,287,39.0,4.0,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,48,20002.520251320722
288,288,29.0,4.5,Windy,Low,1,Snack,scooter,0.0,No,Urban,13,20002.520251320722
289,289,39.0,4.6,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.52025131765
290,290,25.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Urban,16,20002.52025131765
291,291,34.0,5.0,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Urban,19,20002.52025131765
292,292,22.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.52025131765
293,293,27.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.52025131765
294,294,28.0,4.5,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,20002.52025131765
295,295,32.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,20002.52025131765
296,296,,,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,39,20002.52025131765
297,297,27.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.52025131765
298,298,35.0,3.9,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,20002.52025131765
299,299,22.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.52025131765
300,300,35.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,20002.52025131765
301,301,30.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,24,20002.520251317605
302,302,39.0,4.8,Fog,High,2,Drinks,scooter,1.0,No,Urban,26,20002.520251317605
303,303,33.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,28,20002.520251317605
304,304,20.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,16,20002.520251317605
305,305,20.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,17,20002.520251317605
306,306,34.0,4.2,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,24,20002.520251317605
307,307,22.0,4.7,Windy,Medium,0,Meal,motorcycle,,No,Metropolitian,24,20002.520251317605
308,308,37.0,4.3,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,34,20002.520251317605
309,309,20.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,16,20002.520251317605
310,310,33.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.520251317605
311,311,21.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.520251317605
312,312,33.0,4.6,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,49,20002.520251317605
313,313,24.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,20002.520251317605
314,314,36.0,4.7,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,32,20002.520251316964
315,315,30.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.520251316964
316,316,32.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,24,20002.520251316964
317,317,28.0,4.6,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,20002.520251316964
318,318,21.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.520251316964
319,319,39.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.520251316964
320,320,32.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.520251316964
321,321,20.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,25,20002.520251316964
322,322,,,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.520251316964
323,323,36.0,5.0,Fog,Low,2,Meal,scooter,1.0,No,Urban,15,20002.520251316964
324,324,28.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,18,20002.520251316964
325,325,32.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.520251316964
326,326,39.0,4.4,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,46,20002.520251316964
327,327,30.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520251316964
328,328,32.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.520251316815
329,329,23.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.520251316815
330,330,21.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,,27,20002.520251316815
331,331,31.0,4.2,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.520251316815
332,332,37.0,4.6,Stormy,High,2,Buffet,electric_scooter,1.0,No,Urban,28,20002.520251316815
333,333,20.0,4.5,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.520251316815
334,334,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.520251316815
335,335,22.0,4.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,20002.520251316815
336,336,20.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,13,20002.520251316815
337,337,34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.520251316815
338,338,38.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,20002.520251316815
339,339,,,,,3,Drinks,scooter,1.0,No,Metropolitian,26,20002.520251316815
340,340,32.0,4.5,Cloudy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.520251316815
341,341,34.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,26,20002.520251316815
342,342,33.0,3.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.520251316815
343,343,34.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520251316815
344,344,32.0,4.6,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,20002.520251316815
345,345,,,Sunny,Low,1,Drinks,scooter,2.0,Yes,Metropolitian,42,20002.5202513016
346,346,34.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.5202513016
347,347,26.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,32,20002.5202513016
348,348,31.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.5202513016
349,349,39.0,4.8,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.5202513016
350,350,27.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,20002.5202513016
351,351,32.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,27,20002.5202513016
352,352,32.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.5202513016
353,353,39.0,4.1,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.5202513016
354,354,36.0,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,25,20002.5202513016
355,355,37.0,4.1,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.5202513016
356,356,37.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,20002.5202513016
357,357,38.0,3.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,20002.520251297814
358,358,28.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.520251297814
359,359,34.0,3.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,20002.520251297814
360,360,32.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.520251297814
361,361,22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,17,20002.520251297814
362,362,31.0,4.0,Windy,Medium,0,Drinks,motorcycle,3.0,Yes,Metropolitian,45,20002.520251297814
363,363,27.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.520251297814
364,364,29.0,4.9,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,24,20002.520251297814
365,365,38.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44,20002.520251297814
366,366,35.0,4.8,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,20002.520251297814
367,367,31.0,4.9,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,20002.520251297814
368,368,30.0,4.3,Windy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,37,20002.520251297814
369,369,24.0,4.9,Fog,Medium,1,Snack,motorcycle,0.0,No,Urban,10,20002.520251297814
370,370,33.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,23,20002.520251297814
371,371,29.0,4.6,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.52025128374
372,372,38.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,26,20002.52025128374
373,373,26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.52025128374
374,374,39.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26,20002.52025128374
375,375,24.0,4.5,Fog,Low,0,Snack,motorcycle,,No,Metropolitian,21,20002.52025128374
376,376,34.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.52025128374
377,377,26.0,4.7,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,20002.52025128374
378,378,35.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,20002.52025128374
379,379,36.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.52025128374
380,380,24.0,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,Yes,Metropolitian,42,20002.52025128374
381,381,,,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,17,20002.52025128374
382,382,33.0,4.3,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,34,20002.52025128374
383,383,26.0,4.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.52025128374
384,384,32.0,5.0,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,30,20002.52025128374
385,385,37.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,20002.52025128374
386,386,26.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.520251244823
387,387,31.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,20002.520251244823
388,388,37.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,20002.520251244823
389,389,26.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,16,20002.520251244823
390,390,37.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.520251244823
391,391,22.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.520251244823
392,392,21.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.520251244823
393,393,22.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,28,20002.520251244823
394,394,38.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,20,20002.520251244823
395,395,28.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.520251244823
396,396,29.0,4.7,Sandstorms,Jam,1,Meal,scooter,0.0,No,Urban,17,20002.520251244823
397,397,31.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.520251244823
398,398,24.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,20002.520251244823
399,399,33.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.520251244823
400,400,26.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.520251244823
401,401,,,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,20002.520251240134
402,402,20.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,20002.520251240134
403,403,29.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Urban,12,20002.520251240134
404,404,32.0,4.0,Windy,Medium,0,Buffet,motorcycle,3.0,Yes,Urban,49,20002.520251240134
405,405,20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,20002.520251240134
406,406,26.0,5.0,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Urban,24,20002.520251240134
407,407,38.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.520251240134
408,408,34.0,4.6,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,27,20002.520251240134
409,409,27.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,20002.520251240134
410,410,29.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.520251240134
411,411,24.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,20002.520251240134
412,412,21.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,20002.520251240134
413,413,33.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520251240134
414,414,35.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520251240134
415,415,35.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,20002.520251240134
416,416,,,,,3,Snack,scooter,1.0,No,Metropolitian,20,20002.520251240134
417,417,,,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.520251240134
418,418,29.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.520251131635
419,419,21.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.520251131635
420,420,29.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,29,20002.520251131635
421,421,22.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.520251131635
422,422,,,,,1,Drinks,scooter,0.0,No,Urban,27,20002.520251131635
423,423,24.0,4.4,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,40,20002.520251131635
424,424,23.0,4.9,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,22,20002.520251131635
425,425,27.0,4.6,Windy,High,2,Drinks,scooter,,No,Urban,12,20002.520251131635
426,426,33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,20002.520251131635
427,427,35.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,20002.520251131635
428,428,21.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,27,20002.520251131635
429,429,39.0,4.4,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,35,20002.520251131635
430,430,34.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.520251131635
431,431,29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,20002.520251131635
432,432,20.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,20002.52025075938
433,433,20.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,20002.52025075938
434,434,30.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.52025075938
435,435,37.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,20002.52025075938
436,436,39.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,,25,20002.520250757818
437,437,26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.520250757818
438,438,32.0,4.9,Cloudy,Medium,0,Meal,motorcycle,3.0,Yes,Urban,48,20002.520250757818
439,439,21.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,20002.520250757818
440,440,35.0,4.8,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,29,20002.52025074798
441,441,39.0,4.6,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,32,20002.52025074798
442,442,39.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,20002.52025074798
443,443,27.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,39,20002.52025074713
444,444,33.0,4.8,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,16,20002.52025074713
445,445,33.0,4.8,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,48,20002.52025074713
446,446,37.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,40,20002.520250746507
447,447,20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,20002.520250746507
448,448,20.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,19,20002.520250746507
449,449,31.0,4.2,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,35,20002.520250746285
450,450,27.0,4.6,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,20002.520250746285
451,451,37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,20002.520250746285
452,452,34.0,4.4,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,31,20002.52025074511
453,453,25.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11,20002.52025074511
454,454,37.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,22,20002.52025074511
455,455,23.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,,16,20002.52025074181
456,456,27.0,5.0,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.52025074181
457,457,36.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,16,20002.520250739977
458,458,30.0,4.3,Windy,Jam,0,Snack,motorcycle,1.0,No,,42,20002.520250739977
459,459,20.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.52025073624
460,460,28.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,20002.52025073624
461,461,36.0,4.0,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.52025073624
462,462,20.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.52025073509
463,463,22.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.52025073509
464,464,28.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,,No,Metropolitian,25,20002.52025073509
465,465,34.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,20002.520250734502
466,466,25.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,20002.520250734502
467,467,38.0,5.0,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,20002.520250734502
468,468,34.0,3.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,32,20002.52025073221
469,469,24.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.52025073221
470,470,33.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,50,20002.52025073221
471,471,21.0,4.6,Stormy,High,1,Snack,scooter,1.0,No,Urban,16,20002.520250731694
472,472,25.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.520250731694
473,473,23.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.520250731694
474,474,34.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.520250731694
475,475,25.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,37,20002.520250731573
476,476,28.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,10,20002.520250731573
477,477,34.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,20002.520250731573
478,478,24.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,14,20002.520250731573
479,479,31.0,5.0,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,,26,20002.520250729507
480,480,38.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,20002.520250729507
481,481,32.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.520250729507
482,482,28.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,20002.52025072816
483,483,29.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.52025072816
484,484,28.0,4.8,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,20002.52025072816
485,485,39.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.520250720732
486,486,39.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.520250720732
487,487,26.0,4.8,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,20002.520249383313
488,488,33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,20002.520249383313
489,489,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,20002.520249383313
490,490,,,,,3,Drinks,scooter,0.0,No,Metropolitian,24,20002.520249383313
491,491,24.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,20002.52024938057
492,492,36.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,20002.52024937982
493,493,22.0,4.7,Fog,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,44,20002.52024937982
494,494,21.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.52024937982
495,495,29.0,5.0,Windy,Low,1,Buffet,scooter,,No,Urban,16,20002.52024937664
496,496,33.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.52024937664
497,497,27.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.52024937664
498,498,,,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.52024937664
499,499,30.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.52024937658
500,500,22.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.52024937658
501,501,20.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17,20002.52024937658
502,502,31.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,20002.520249374986
503,503,36.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17,20002.520249374986
504,504,39.0,4.9,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,43,20002.520249374986
505,505,32.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,20002.520249373556
506,506,23.0,4.2,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,20002.520249373556
507,507,30.0,3.8,Windy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,40,20002.520249373556
